,clube,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral
0,Palmeiras,2.0,0.6428571428571429,1.4285714285714286,0.6428571428571429,1.7142857142857144,0.6428571428571429,1.3571428571428572,0.7857142857142857,1.0714285714285716
1,Flamengo,2.3846153846153846,0.6923076923076923,1.1333333333333333,1.2,1.758974358974359,0.9461538461538461,1.6923076923076923,-0.06666666666666665,0.8128205128205128
2,Internacional,1.9333333333333333,0.7333333333333333,1.2142857142857142,1.0714285714285714,1.5738095238095238,0.9023809523809523,1.2000000000000002,0.1428571428571428,0.6714285714285715
3,Fluminense,2.3333333333333335,1.0,1.0,1.2142857142857142,1.6666666666666667,1.1071428571428572,1.3333333333333335,-0.2142857142857142,0.5595238095238095
4,São Paulo,1.7857142857142858,1.1428571428571428,1.0,1.1428571428571428,1.3928571428571428,1.1428571428571428,0.642857142857143,-0.1428571428571428,0.25
5,Santos,1.4285714285714286,0.8571428571428571,0.6666666666666666,0.8666666666666667,1.0476190476190477,0.861904761904762,0.5714285714285715,-0.20000000000000007,0.18571428571428572
6,Corinthians,1.3333333333333333,0.4,1.0,1.6428571428571428,1.1666666666666665,1.0214285714285714,0.9333333333333332,-0.6428571428571428,0.14523809523809517
7,Atlético-MG,1.3333333333333333,1.0666666666666667,1.0714285714285714,1.0714285714285714,1.2023809523809523,1.069047619047619,0.2666666666666666,0.0,0.1333333333333333
8,América-MG,1.3571428571428572,0.7857142857142857,0.6,1.0666666666666667,0.9785714285714286,0.9261904761904762,0.5714285714285715,-0.4666666666666667,0.05238095238095242
9,Athletico-PR,1.4285714285714286,0.8571428571428571,0.9333333333333333,1.4,1.180952380952381,1.1285714285714286,0.5714285714285715,-0.46666666666666656,0.05238095238095242
10,Bragantino,1.5714285714285714,0.9285714285714286,1.0,1.6,1.2857142857142856,1.2642857142857142,0.6428571428571428,-0.6000000000000001,0.021428571428571352
11,Fortaleza,0.8571428571428571,0.7857142857142857,1.1333333333333333,1.4666666666666666,0.9952380952380953,1.1261904761904762,0.0714285714285714,-0.33333333333333326,-0.13095238095238093
12,Ceará,0.9333333333333333,1.2,0.8571428571428571,0.9285714285714286,0.8952380952380952,1.0642857142857143,-0.2666666666666666,-0.07142857142857151,-0.1690476190476191
13,Botafogo,0.8666666666666667,1.0,1.0714285714285714,1.3571428571428572,0.969047619047619,1.1785714285714286,-0.1333333333333333,-0.2857142857142858,-0.20952380952380956
14,Goiás,1.1333333333333333,1.0666666666666667,0.9285714285714286,1.4285714285714286,1.0309523809523808,1.2476190476190476,0.06666666666666665,-0.5,-0.21666666666666679
15,Cuiabá,0.7857142857142857,0.6428571428571429,0.6666666666666666,1.4,0.7261904761904762,1.0214285714285714,0.1428571428571428,-0.7333333333333333,-0.2952380952380952
16,Atlético-GO,1.0,1.0714285714285714,0.8,1.8666666666666667,0.9,1.4690476190476192,-0.0714285714285714,-1.0666666666666667,-0.5690476190476191
17,Coritiba,1.2666666666666666,0.8666666666666667,0.7692307692307693,2.3076923076923075,1.0179487179487179,1.587179487179487,0.3999999999999999,-1.5384615384615383,-0.5692307692307692
18,Avaí,1.5333333333333334,1.3333333333333333,0.5,2.0,1.0166666666666666,1.6666666666666665,0.20000000000000018,-1.5,-0.6499999999999999
19,Juventude,0.7142857142857143,1.2142857142857142,0.6,2.2666666666666666,0.6571428571428571,1.7404761904761905,-0.4999999999999999,-1.6666666666666665,-1.0833333333333335
