,clube,xG_casa,xGA_casa,xG_fora,xGA_fora
1,Flamengo,1.9977025665653156,0.8033595008799913,1.3887888375561,1.0782651234259022
2,Botafogo,1.17754801117417,1.241171755312535,1.2565956087474441,1.5225254814884435
3,Corinthians,1.2999501576722643,1.143471628015521,1.0665800655420086,1.2593075983738233
4,Fluminense,1.8075320066928409,0.9307938687262548,1.0091137087874402,1.2590993545658837
5,Palmeiras,2.053551061585273,0.89349126063387,1.3062561369719938,1.1589647173455662
6,São Paulo,1.4693392240427277,1.1201965726671774,1.2755018720227416,1.2797090603843173
7,Santos,1.464120549962534,1.4357789680801871,1.0624772770706232,1.4750089011480703
8,Bragantino,1.5596572099889752,0.9967428473195211,1.2273677849384317,1.531830606705285
9,Atlético-MG,1.663209716778897,0.7935407925379966,1.3369258741753194,1.0771346584360304
10,Internacional,1.6320897499511176,1.0815925003994544,1.364368178556497,1.1651160464524766
11,Juventude,1.4958443302281967,1.1169467011180245,0.6917997633416128,2.01162301527715
12,Goiás,1.0514734625720321,1.584383384973624,0.9081798252523162,1.8808832602038659
13,Athletico-PR,1.246509568412404,1.40660174676653,0.913469397340672,1.5869366808720748
14,Coritiba,1.3069502719092796,1.1004502393215527,1.2731637508075673,1.7190776808334454
15,Avaí,1.1830698527310115,1.2917617376755905,0.9260462796208037,1.825882374223845
16,América-MG,1.6769413641409519,1.0995822990870407,1.2667215417766202,1.728356870410394
17,Ceará,1.1717887114047858,1.1731636813884676,1.141331750172659,1.4327409276326557
18,Fortaleza,1.5417476668740526,1.008949088110643,0.9998788462110054,1.4164543224053525
19,Atlético-GO,1.5862072494392134,1.1698036038061408,1.1708967742465182,1.7079536995285136
20,Cuiabá,1.261583468784758,1.0248935315555514,0.8529409153224083,1.4831249301624179
